first,last,birth,N
N,X,1845,0
N,X,1846,0
N,X,1847,0
N,X,1848,0
N,X,1849,0
N,X,1850,0
N,X,1851,0
N,X,1852,0
N,X,1853,0
N,X,1854,0
N,X,1855,0
N,X,1856,0
N,X,1857,0
N,X,1858,0
N,X,1859,0
N,X,1860,0
N,X,1861,0
N,X,1862,0
N,X,1863,0
N,X,1864,0
N,X,1865,0
N,X,1866,0
N,X,1867,0
N,X,1868,0
N,X,1869,0
N,X,1870,0
N,X,1871,0
N,X,1872,0
N,X,1873,0
N,X,1874,0
N,X,1875,0
N,X,1876,0
N,X,1877,0
N,X,1878,0
N,X,1879,0
N,X,1880,0
N,X,1881,1
N,X,1882,0
N,X,1883,1
N,X,1884,0
N,X,1885,0
N,X,1886,1
N,X,1887,0
N,X,1888,0
N,X,1889,0
N,X,1890,0
N,X,1891,3
N,X,1892,0
N,X,1893,0
N,X,1894,3
N,X,1895,2
N,X,1896,0
N,X,1897,2
N,X,1898,4
N,X,1899,1
N,X,1900,0
N,X,1901,1
N,X,1902,3
N,X,1903,1
N,X,1904,4
N,X,1905,1
N,X,1906,2
N,X,1907,2
N,X,1908,2
N,X,1909,5
N,X,1910,5
N,X,1911,2
N,X,1912,4
N,X,1913,6
N,X,1914,4
N,X,1915,4
N,X,1916,7
N,X,1917,7
N,X,1918,3
N,X,1919,3
N,X,1920,3
N,X,1921,6
N,X,1922,3
N,X,1923,5
N,X,1924,11
N,X,1925,6
N,X,1926,5
N,X,1927,7
N,X,1928,5
N,X,1929,5
N,X,1930,10
N,X,1931,0
N,X,1932,3
N,X,1933,1
N,X,1934,2
N,X,1935,10
N,X,1936,6
N,X,1937,10
N,X,1938,3
N,X,1939,2
N,X,1940,7
N,X,1941,5
N,X,1942,1
N,X,1943,4
N,X,1944,6
N,X,1945,2
N,X,1946,2
N,X,1947,2
N,X,1948,4
N,X,1949,2
N,X,1950,3
N,X,1951,2
N,X,1952,4
N,X,1953,1
N,X,1954,0
N,X,1955,3
N,X,1956,3
N,X,1957,1
N,X,1958,2
N,X,1959,1
N,X,1960,0
N,X,1961,4
N,X,1962,0
N,X,1963,1
N,X,1964,1
N,X,1965,1
N,X,1966,0
N,X,1967,0
N,X,1968,1
N,X,1969,1
N,X,1970,0
N,X,1971,2
N,X,1972,0
N,X,1973,0
N,X,1974,0
N,X,1975,1
N,X,1976,0
N,X,1977,0
N,X,1978,0
N,X,1979,0
N,X,1980,1
N,X,1981,0
N,X,1982,0
N,X,1983,0
N,X,1984,0
N,X,1985,0
N,X,1986,0
N,X,1987,0
N,X,1988,0
N,X,1989,0
N,X,1990,0
N,X,1991,0
N,X,1992,0
N,X,1993,0
N,X,1994,0
N,X,1995,1
N,X,1996,0
N,X,1997,0
N,X,1998,0
N,X,1999,0
N,X,2000,0
N,X,2001,0
N,X,2002,0
N,X,2003,1
N,X,2004,0
N,X,2005,0
N,X,2006,0
N,X,2007,0
N,X,2008,0
N,X,2009,1
N,X,2010,0
N,X,2011,0
N,Y,1800,0
N,Y,1801,0
N,Y,1802,0
N,Y,1803,0
N,Y,1804,0
N,Y,1805,0
N,Y,1806,0
N,Y,1807,0
N,Y,1808,0
N,Y,1809,0
N,Y,1810,0
N,Y,1811,0
N,Y,1812,0
N,Y,1813,0
N,Y,1814,0
N,Y,1815,0
N,Y,1816,0
N,Y,1817,0
N,Y,1818,0
N,Y,1819,0
N,Y,1820,0
N,Y,1821,0
N,Y,1822,0
N,Y,1823,0
N,Y,1824,0
N,Y,1825,0
N,Y,1826,0
N,Y,1827,0
N,Y,1828,0
N,Y,1829,0
N,Y,1830,0
N,Y,1831,0
N,Y,1832,0
N,Y,1833,0
N,Y,1834,0
N,Y,1835,0
N,Y,1836,0
N,Y,1837,0
N,Y,1838,0
N,Y,1839,0
N,Y,1840,0
N,Y,1841,0
N,Y,1842,0
N,Y,1843,0
N,Y,1844,0
N,Y,1845,0
N,Y,1846,0
N,Y,1847,0
N,Y,1848,0
N,Y,1849,0
N,Y,1850,0
N,Y,1851,0
N,Y,1852,0
N,Y,1853,0
N,Y,1854,0
N,Y,1855,0
N,Y,1856,0
N,Y,1857,0
N,Y,1858,0
N,Y,1859,0
N,Y,1860,0
N,Y,1861,0
N,Y,1862,0
N,Y,1863,0
N,Y,1864,0
N,Y,1865,0
N,Y,1866,1
N,Y,1867,0
N,Y,1868,0
N,Y,1869,0
N,Y,1870,0
N,Y,1871,0
N,Y,1872,1
N,Y,1873,1
N,Y,1874,2
N,Y,1875,0
N,Y,1876,1
N,Y,1877,5
N,Y,1878,5
N,Y,1879,1
N,Y,1880,9
N,Y,1881,5
N,Y,1882,17
N,Y,1883,7
N,Y,1884,12
N,Y,1885,9
N,Y,1886,17
N,Y,1887,21
N,Y,1888,23
N,Y,1889,32
N,Y,1890,23
N,Y,1891,28
N,Y,1892,25
N,Y,1893,24
N,Y,1894,18
N,Y,1895,32
N,Y,1896,25
N,Y,1897,29
N,Y,1898,39
N,Y,1899,35
N,Y,1900,35
N,Y,1901,43
N,Y,1902,46
N,Y,1903,42
N,Y,1904,39
N,Y,1905,50
N,Y,1906,42
N,Y,1907,48
N,Y,1908,36
N,Y,1909,41
N,Y,1910,61
N,Y,1911,63
N,Y,1912,46
N,Y,1913,53
N,Y,1914,64
N,Y,1915,55
N,Y,1916,60
N,Y,1917,61
N,Y,1918,73
N,Y,1919,77
N,Y,1920,65
N,Y,1921,57
N,Y,1922,80
N,Y,1923,75
N,Y,1924,45
N,Y,1925,82
N,Y,1926,50
N,Y,1927,50
N,Y,1928,39
N,Y,1929,51
N,Y,1930,45
N,Y,1931,34
N,Y,1932,47
N,Y,1933,31
N,Y,1934,27
N,Y,1935,38
N,Y,1936,31
N,Y,1937,28
N,Y,1938,22
N,Y,1939,20
N,Y,1940,20
N,Y,1941,13
N,Y,1942,19
N,Y,1943,17
N,Y,1944,16
N,Y,1945,15
N,Y,1946,21
N,Y,1947,15
N,Y,1948,17
N,Y,1949,14
N,Y,1950,9
N,Y,1951,13
N,Y,1952,15
N,Y,1953,17
N,Y,1954,11
N,Y,1955,11
N,Y,1956,8
N,Y,1957,11
N,Y,1958,9
N,Y,1959,8
N,Y,1960,4
N,Y,1961,4
N,Y,1962,6
N,Y,1963,4
N,Y,1964,6
N,Y,1965,7
N,Y,1966,5
N,Y,1967,3
N,Y,1968,9
N,Y,1969,5
N,Y,1970,5
N,Y,1971,2
N,Y,1972,7
N,Y,1973,4
N,Y,1974,1
N,Y,1975,1
N,Y,1976,4
N,Y,1977,3
N,Y,1978,1
N,Y,1979,1
N,Y,1980,1
N,Y,1981,2
N,Y,1982,0
N,Y,1983,0
N,Y,1984,1
N,Y,1985,1
N,Y,1986,2
N,Y,1987,3
N,Y,1988,1
N,Y,1989,1
N,Y,1990,1
N,Y,1991,0
N,Y,1992,0
N,Y,1993,0
N,Y,1994,2
N,Y,1995,0
N,Y,1996,2
N,Y,1997,0
N,Y,1998,2
N,Y,1999,0
N,Y,2000,0
N,Y,2001,1
N,Y,2002,1
N,Y,2003,1
N,Y,2004,0
N,Y,2005,0
N,Y,2006,0
N,Y,2007,2
N,Y,2008,0
N,Y,2009,0
N,Y,2010,0
N,Y,2011,0
N,Z,1800,0
N,Z,1801,0
N,Z,1802,0
N,Z,1803,0
N,Z,1804,0
N,Z,1805,0
N,Z,1806,0
N,Z,1807,0
N,Z,1808,0
N,Z,1809,0
N,Z,1810,0
N,Z,1811,0
N,Z,1812,0
N,Z,1813,0
N,Z,1814,0
N,Z,1815,0
N,Z,1816,0
N,Z,1817,0
N,Z,1818,0
N,Z,1819,0
N,Z,1820,0
N,Z,1821,0
N,Z,1822,0
N,Z,1823,0
N,Z,1824,0
N,Z,1825,0
N,Z,1826,0
N,Z,1827,0
N,Z,1828,0
N,Z,1829,0
N,Z,1830,0
N,Z,1831,0
N,Z,1832,0
N,Z,1833,0
N,Z,1834,0
N,Z,1835,0
N,Z,1836,0
N,Z,1837,0
N,Z,1838,0
N,Z,1839,0
N,Z,1840,0
N,Z,1841,0
N,Z,1842,0
N,Z,1843,0
N,Z,1844,0
N,Z,1845,0
N,Z,1846,0
N,Z,1847,0
N,Z,1848,0
N,Z,1849,0
N,Z,1850,0
N,Z,1851,0
N,Z,1852,0
N,Z,1853,0
N,Z,1854,0
N,Z,1855,0
N,Z,1856,0
N,Z,1857,0
N,Z,1858,0
N,Z,1859,0
N,Z,1860,0
N,Z,1861,0
N,Z,1862,0
N,Z,1863,0
N,Z,1864,0
N,Z,1865,0
N,Z,1866,0
N,Z,1867,0
N,Z,1868,0
N,Z,1869,2
N,Z,1870,0
N,Z,1871,2
N,Z,1872,3
N,Z,1873,0
N,Z,1874,0
N,Z,1875,3
N,Z,1876,2
N,Z,1877,3
N,Z,1878,8
N,Z,1879,9
N,Z,1880,12
N,Z,1881,12
N,Z,1882,11
N,Z,1883,11
N,Z,1884,13
N,Z,1885,20
N,Z,1886,20
N,Z,1887,27
N,Z,1888,30
N,Z,1889,25
N,Z,1890,40
N,Z,1891,26
N,Z,1892,26
N,Z,1893,38
N,Z,1894,37
N,Z,1895,57
N,Z,1896,42
N,Z,1897,52
N,Z,1898,54
N,Z,1899,59
N,Z,1900,40
N,Z,1901,38
N,Z,1902,49
N,Z,1903,62
N,Z,1904,75
N,Z,1905,70
N,Z,1906,53
N,Z,1907,67
N,Z,1908,61
N,Z,1909,63
N,Z,1910,66
N,Z,1911,74
N,Z,1912,57
N,Z,1913,83
N,Z,1914,64
N,Z,1915,71
N,Z,1916,57
N,Z,1917,71
N,Z,1918,69
N,Z,1919,66
N,Z,1920,49
N,Z,1921,51
N,Z,1922,46
N,Z,1923,49
N,Z,1924,44
N,Z,1925,49
N,Z,1926,41
N,Z,1927,43
N,Z,1928,25
N,Z,1929,21
N,Z,1930,27
N,Z,1931,25
N,Z,1932,21
N,Z,1933,25
N,Z,1934,20
N,Z,1935,15
N,Z,1936,11
N,Z,1937,17
N,Z,1938,9
N,Z,1939,7
N,Z,1940,12
N,Z,1941,5
N,Z,1942,10
N,Z,1943,3
N,Z,1944,6
N,Z,1945,7
N,Z,1946,10
N,Z,1947,10
N,Z,1948,12
N,Z,1949,2
N,Z,1950,8
N,Z,1951,9
N,Z,1952,9
N,Z,1953,4
N,Z,1954,3
N,Z,1955,5
N,Z,1956,7
N,Z,1957,7
N,Z,1958,2
N,Z,1959,5
N,Z,1960,4
N,Z,1961,2
N,Z,1962,5
N,Z,1963,3
N,Z,1964,3
N,Z,1965,2
N,Z,1966,0
N,Z,1967,3
N,Z,1968,3
N,Z,1969,0
N,Z,1970,5
N,Z,1971,0
N,Z,1972,2
N,Z,1973,0
N,Z,1974,0
N,Z,1975,2
N,Z,1976,3
N,Z,1977,2
N,Z,1978,3
N,Z,1979,0
N,Z,1980,1
N,Z,1981,3
N,Z,1982,3
N,Z,1983,1
N,Z,1984,2
N,Z,1985,4
N,Z,1986,3
N,Z,1987,3
N,Z,1988,3
N,Z,1989,1
N,Z,1990,2
N,Z,1991,0
N,Z,1992,2
N,Z,1993,1
N,Z,1994,0
N,Z,1995,0
N,Z,1996,2
N,Z,1997,3
N,Z,1998,1
N,Z,1999,2
N,Z,2000,1
N,Z,2001,3
N,Z,2002,4
N,Z,2003,1
N,Z,2004,2
N,Z,2005,0
N,Z,2006,3
N,Z,2007,1
N,Z,2008,2
N,Z,2009,0
N,Z,2010,2
N,Z,2011,2
O,A,1800,0
O,A,1801,0
O,A,1802,0
O,A,1803,0
O,A,1804,0
O,A,1805,0
O,A,1806,0
O,A,1807,1
O,A,1808,0
O,A,1809,0
O,A,1810,0
O,A,1811,0
O,A,1812,0
O,A,1813,0
O,A,1814,0
O,A,1815,0
O,A,1816,0
O,A,1817,0
O,A,1818,0
O,A,1819,0
O,A,1820,0
O,A,1821,0
O,A,1822,0
O,A,1823,0
O,A,1824,0
O,A,1825,0
O,A,1826,0
O,A,1827,0
O,A,1828,0
O,A,1829,0
O,A,1830,0
O,A,1831,0
O,A,1832,0
O,A,1833,0
O,A,1834,0
O,A,1835,0
O,A,1836,0
O,A,1837,0
O,A,1838,0
O,A,1839,0
O,A,1840,0
O,A,1841,0
O,A,1842,0
O,A,1843,0
O,A,1844,0
O,A,1845,0
O,A,1846,0
O,A,1847,0
O,A,1848,0
O,A,1849,0
O,A,1850,0
O,A,1851,0
O,A,1852,0
O,A,1853,0
O,A,1854,0
O,A,1855,0
O,A,1856,0
O,A,1857,1
O,A,1858,0
O,A,1859,1
O,A,1860,0
O,A,1861,0
O,A,1862,3
O,A,1863,1
O,A,1864,0
O,A,1865,0
O,A,1866,2
O,A,1867,9
O,A,1868,12
O,A,1869,17
O,A,1870,22
O,A,1871,41
O,A,1872,44
O,A,1873,88
O,A,1874,91
O,A,1875,132
O,A,1876,162
O,A,1877,199
O,A,1878,263
O,A,1879,258
O,A,1880,342
O,A,1881,438
O,A,1882,516
O,A,1883,580
O,A,1884,702
O,A,1885,797
O,A,1886,805
O,A,1887,970
O,A,1888,1094
O,A,1889,1139
O,A,1890,1157
O,A,1891,1258
O,A,1892,1346
O,A,1893,1455
O,A,1894,1571
O,A,1895,1628
O,A,1896,1573
O,A,1897,1650
O,A,1898,1738
O,A,1899,1634
O,A,1900,1767
O,A,1901,1748
O,A,1902,1822
O,A,1903,1931
O,A,1904,2034
O,A,1905,2016
O,A,1906,2027
O,A,1907,2167
O,A,1908,2185
O,A,1909,2154
O,A,1910,2246
O,A,1911,2171
O,A,1912,2315
O,A,1913,2193
O,A,1914,2256
O,A,1915,2147
O,A,1916,2074
O,A,1917,2035
O,A,1918,1963
O,A,1919,1788
O,A,1920,1805
O,A,1921,1865
O,A,1922,1647
O,A,1923,1566
O,A,1924,1503
O,A,1925,1315
O,A,1926,1273
O,A,1927,1133
O,A,1928,1090
O,A,1929,917
O,A,1930,932
O,A,1931,817
O,A,1932,764
O,A,1933,647
O,A,1934,630
O,A,1935,502
O,A,1936,538
O,A,1937,482
O,A,1938,477
O,A,1939,401
O,A,1940,386
O,A,1941,384
O,A,1942,354
O,A,1943,335
O,A,1944,302
O,A,1945,273
O,A,1946,270
O,A,1947,294
O,A,1948,285
O,A,1949,258
O,A,1950,224
O,A,1951,229
O,A,1952,215
O,A,1953,200
O,A,1954,184
O,A,1955,203
O,A,1956,164
O,A,1957,160
O,A,1958,133
O,A,1959,163
O,A,1960,139
O,A,1961,136
O,A,1962,102
O,A,1963,90
O,A,1964,105
O,A,1965,105
O,A,1966,81
O,A,1967,63
O,A,1968,67
O,A,1969,68
O,A,1970,75
O,A,1971,56
O,A,1972,44
O,A,1973,53
O,A,1974,49
O,A,1975,51
O,A,1976,48
O,A,1977,53
O,A,1978,53
O,A,1979,57
O,A,1980,46
O,A,1981,55
O,A,1982,47
O,A,1983,46
O,A,1984,45
O,A,1985,43
O,A,1986,46
O,A,1987,52
O,A,1988,27
O,A,1989,25
O,A,1990,15
O,A,1991,30
O,A,1992,28
O,A,1993,31
O,A,1994,16
O,A,1995,22
O,A,1996,11
O,A,1997,16
O,A,1998,23
O,A,1999,15
O,A,2000,18
O,A,2001,19
O,A,2002,18
O,A,2003,18
O,A,2004,19
O,A,2005,11
O,A,2006,14
O,A,2007,17
O,A,2008,15
O,A,2009,12
O,A,2010,6
O,A,2011,3
O,B,1800,0
O,B,1801,0
O,B,1802,0
O,B,1803,0
O,B,1804,0
O,B,1805,0
O,B,1806,0
O,B,1807,0
O,B,1808,0
O,B,1809,0
O,B,1810,0
O,B,1811,0
O,B,1812,0
O,B,1813,0
O,B,1814,0
O,B,1815,0
O,B,1816,0
O,B,1817,0
O,B,1818,0
O,B,1819,0
O,B,1820,0
O,B,1821,0
O,B,1822,0
O,B,1823,0
O,B,1824,0
O,B,1825,0
O,B,1826,0
O,B,1827,0
O,B,1828,0
O,B,1829,0
O,B,1830,0
O,B,1831,0
O,B,1832,0
O,B,1833,1
O,B,1834,0
O,B,1835,0
O,B,1836,0
O,B,1837,0
O,B,1838,0
O,B,1839,0
O,B,1840,0
O,B,1841,0
O,B,1842,0
O,B,1843,0
O,B,1844,0
O,B,1845,0
O,B,1846,0
O,B,1847,0
O,B,1848,0
O,B,1849,0
O,B,1850,0
O,B,1851,0
O,B,1852,0
O,B,1853,0
O,B,1854,0
O,B,1855,0
O,B,1856,0
O,B,1857,0
O,B,1858,0
O,B,1859,0
O,B,1860,0
O,B,1861,0
O,B,1862,1
O,B,1863,0
O,B,1864,3
O,B,1865,2
O,B,1866,1
O,B,1867,0
O,B,1868,2
O,B,1869,3
O,B,1870,8
O,B,1871,6
O,B,1872,14
O,B,1873,20
O,B,1874,21
O,B,1875,32
O,B,1876,39
O,B,1877,63
O,B,1878,72
O,B,1879,88
O,B,1880,110
O,B,1881,156
O,B,1882,166
O,B,1883,184
O,B,1884,214
O,B,1885,243
O,B,1886,271
O,B,1887,258
O,B,1888,345
O,B,1889,352
O,B,1890,397
O,B,1891,417
O,B,1892,464
O,B,1893,464
O,B,1894,499
O,B,1895,461
O,B,1896,591
O,B,1897,581
O,B,1898,546
O,B,1899,538
O,B,1900,623
O,B,1901,608
O,B,1902,679
O,B,1903,731
O,B,1904,699
O,B,1905,715
O,B,1906,720
O,B,1907,750
O,B,1908,789
O,B,1909,807
O,B,1910,794
O,B,1911,829
O,B,1912,777
O,B,1913,777
O,B,1914,813
O,B,1915,757
O,B,1916,764
O,B,1917,778
O,B,1918,803
O,B,1919,778
O,B,1920,806
O,B,1921,868
O,B,1922,812
O,B,1923,813
O,B,1924,880
O,B,1925,834
O,B,1926,781
O,B,1927,764
O,B,1928,733
O,B,1929,690
O,B,1930,671
O,B,1931,670
O,B,1932,637
O,B,1933,582
O,B,1934,559
O,B,1935,484
O,B,1936,438
O,B,1937,403
O,B,1938,411
O,B,1939,366
O,B,1940,336
O,B,1941,303
O,B,1942,327
O,B,1943,313
O,B,1944,229
O,B,1945,212
O,B,1946,242
O,B,1947,244
O,B,1948,215
O,B,1949,225
O,B,1950,233
O,B,1951,212
O,B,1952,190
O,B,1953,174
O,B,1954,156
O,B,1955,148
O,B,1956,134
O,B,1957,130
O,B,1958,135
O,B,1959,121
O,B,1960,130
O,B,1961,71
O,B,1962,85
O,B,1963,66
O,B,1964,82
O,B,1965,55
O,B,1966,72
O,B,1967,55
O,B,1968,37
O,B,1969,34
O,B,1970,52
O,B,1971,28
O,B,1972,39
O,B,1973,37
O,B,1974,34
O,B,1975,27
O,B,1976,26
O,B,1977,25
O,B,1978,23
O,B,1979,34
O,B,1980,25
O,B,1981,28
O,B,1982,28
O,B,1983,33
O,B,1984,21
O,B,1985,18
O,B,1986,10
O,B,1987,12
O,B,1988,18
O,B,1989,17
O,B,1990,22
O,B,1991,13
O,B,1992,18
O,B,1993,10
O,B,1994,8
O,B,1995,7
O,B,1996,7
O,B,1997,11
O,B,1998,7
O,B,1999,9
O,B,2000,4
O,B,2001,8
O,B,2002,9
O,B,2003,2
O,B,2004,3
O,B,2005,10
O,B,2006,7
O,B,2007,5
O,B,2008,5
O,B,2009,4
O,B,2010,5
O,B,2011,0
O,C,1800,0
O,C,1801,0
O,C,1802,0
O,C,1803,0
O,C,1804,0
O,C,1805,0
O,C,1806,0
O,C,1807,0
O,C,1808,0
O,C,1809,0
O,C,1810,0
O,C,1811,0
O,C,1812,0
O,C,1813,0
O,C,1814,0
O,C,1815,0
O,C,1816,0
O,C,1817,0
O,C,1818,0
O,C,1819,0
O,C,1820,0
O,C,1821,0
O,C,1822,0
O,C,1823,0
O,C,1824,0
O,C,1825,0
O,C,1826,0
O,C,1827,0
O,C,1828,0
O,C,1829,0
O,C,1830,0
O,C,1831,0
O,C,1832,0
O,C,1833,0
O,C,1834,0
O,C,1835,0
O,C,1836,0
O,C,1837,0
O,C,1838,0
O,C,1839,0
O,C,1840,0
O,C,1841,0
O,C,1842,0
O,C,1843,0
O,C,1844,0
O,C,1845,0
O,C,1846,0
O,C,1847,0
O,C,1848,0
O,C,1849,0
O,C,1850,0
O,C,1851,0
O,C,1852,0
O,C,1853,1
O,C,1854,0
O,C,1855,0
O,C,1856,0
O,C,1857,0
O,C,1858,0
O,C,1859,1
O,C,1860,0
O,C,1861,0
O,C,1862,0
O,C,1863,0
O,C,1864,4
O,C,1865,2
O,C,1866,3
O,C,1867,3
O,C,1868,4
O,C,1869,11
O,C,1870,14
O,C,1871,27
O,C,1872,30
O,C,1873,50
O,C,1874,66
O,C,1875,96
O,C,1876,126
O,C,1877,162
O,C,1878,173
O,C,1879,200
O,C,1880,249
O,C,1881,320
O,C,1882,350
O,C,1883,456
O,C,1884,499
O,C,1885,559
O,C,1886,567
O,C,1887,628
O,C,1888,789
O,C,1889,779
O,C,1890,846
O,C,1891,905
O,C,1892,971
O,C,1893,1113
O,C,1894,1128
O,C,1895,1177
O,C,1896,1112
O,C,1897,1148
O,C,1898,1276
O,C,1899,1257
O,C,1900,1345
O,C,1901,1317
O,C,1902,1416
O,C,1903,1471
O,C,1904,1513
O,C,1905,1582
O,C,1906,1594
O,C,1907,1665
O,C,1908,1695
O,C,1909,1652
O,C,1910,1681
O,C,1911,1672
O,C,1912,1680
O,C,1913,1758
O,C,1914,1734
O,C,1915,1655
O,C,1916,1653
O,C,1917,1616
O,C,1918,1625
O,C,1919,1546
O,C,1920,1524
O,C,1921,1570
O,C,1922,1412
O,C,1923,1366
O,C,1924,1411
O,C,1925,1201
O,C,1926,1110
O,C,1927,1115
O,C,1928,1025
O,C,1929,944
O,C,1930,843
O,C,1931,788
O,C,1932,755
O,C,1933,663
O,C,1934,622
O,C,1935,593
O,C,1936,543
O,C,1937,525
O,C,1938,509
O,C,1939,494
O,C,1940,444
O,C,1941,452
O,C,1942,451
O,C,1943,414
O,C,1944,395
O,C,1945,381
O,C,1946,397
O,C,1947,378
O,C,1948,394
O,C,1949,322
O,C,1950,312
O,C,1951,295
O,C,1952,293
O,C,1953,262
O,C,1954,266
O,C,1955,283
O,C,1956,259
O,C,1957,231
O,C,1958,203
O,C,1959,187
O,C,1960,174
O,C,1961,179
O,C,1962,141
O,C,1963,141
O,C,1964,105
O,C,1965,96
O,C,1966,76
O,C,1967,79
O,C,1968,81
O,C,1969,78
O,C,1970,69
O,C,1971,66
O,C,1972,74
O,C,1973,72
O,C,1974,52
O,C,1975,63
O,C,1976,44
O,C,1977,50
O,C,1978,58
O,C,1979,40
O,C,1980,48
O,C,1981,38
O,C,1982,45
O,C,1983,30
O,C,1984,35
O,C,1985,38
O,C,1986,36
O,C,1987,27
O,C,1988,38
O,C,1989,16
O,C,1990,17
O,C,1991,20
O,C,1992,25
O,C,1993,18
O,C,1994,21
O,C,1995,10
O,C,1996,10
O,C,1997,11
O,C,1998,12
O,C,1999,11
O,C,2000,10
O,C,2001,14
O,C,2002,14
O,C,2003,19
O,C,2004,18
O,C,2005,9
O,C,2006,7
O,C,2007,9
O,C,2008,9
O,C,2009,7
O,C,2010,3
O,C,2011,0
O,D,1800,0
O,D,1801,0
O,D,1802,0
O,D,1803,0
O,D,1804,0
O,D,1805,0
O,D,1806,0
O,D,1807,0
O,D,1808,0
O,D,1809,0
O,D,1810,0
O,D,1811,0
O,D,1812,0
O,D,1813,0
O,D,1814,0
O,D,1815,0
O,D,1816,0
O,D,1817,0
O,D,1818,0
O,D,1819,0
O,D,1820,0
O,D,1821,0
O,D,1822,0
O,D,1823,0
O,D,1824,0
O,D,1825,0
O,D,1826,0
O,D,1827,0
O,D,1828,0
O,D,1829,0
O,D,1830,0
O,D,1831,0
O,D,1832,0
O,D,1833,0
O,D,1834,0
O,D,1835,0
O,D,1836,0
O,D,1837,0
O,D,1838,0
O,D,1839,0
O,D,1840,0
O,D,1841,0
O,D,1842,0
O,D,1843,0
O,D,1844,0
O,D,1845,0
O,D,1846,0
O,D,1847,0
O,D,1848,0
O,D,1849,0
O,D,1850,0
O,D,1851,0
O,D,1852,0
O,D,1853,0
O,D,1854,0
O,D,1855,0
O,D,1856,0
O,D,1857,0
O,D,1858,0
O,D,1859,0
O,D,1860,0
O,D,1861,1
O,D,1862,0
O,D,1863,0
O,D,1864,0
O,D,1865,0
O,D,1866,1
O,D,1867,1
O,D,1868,2
O,D,1869,3
O,D,1870,10
O,D,1871,8
O,D,1872,6
O,D,1873,24
O,D,1874,16
O,D,1875,23
O,D,1876,38
O,D,1877,39
O,D,1878,48
O,D,1879,66
O,D,1880,72
O,D,1881,87
O,D,1882,110
O,D,1883,119
O,D,1884,159
O,D,1885,166
O,D,1886,198
O,D,1887,191
O,D,1888,274
O,D,1889,222
O,D,1890,254
O,D,1891,279
O,D,1892,329
O,D,1893,342
O,D,1894,344
O,D,1895,359
O,D,1896,386
O,D,1897,395
O,D,1898,549
O,D,1899,448
O,D,1900,541
O,D,1901,524
O,D,1902,622
O,D,1903,583
O,D,1904,662
O,D,1905,710
O,D,1906,772
O,D,1907,773
O,D,1908,813
O,D,1909,895
O,D,1910,852
O,D,1911,945
O,D,1912,985
O,D,1913,975
O,D,1914,1045
O,D,1915,1102
O,D,1916,1052
O,D,1917,1129
O,D,1918,1179
O,D,1919,1165
O,D,1920,1263
O,D,1921,1237
O,D,1922,1272
O,D,1923,1232
O,D,1924,1255
O,D,1925,1125
O,D,1926,1083
O,D,1927,1098
O,D,1928,1024
O,D,1929,997
O,D,1930,985
O,D,1931,910
O,D,1932,853
O,D,1933,771
O,D,1934,743
O,D,1935,666
O,D,1936,563
O,D,1937,576
O,D,1938,551
O,D,1939,520
O,D,1940,468
O,D,1941,480
O,D,1942,526
O,D,1943,464
O,D,1944,459
O,D,1945,424
O,D,1946,448
O,D,1947,508
O,D,1948,451
O,D,1949,448
O,D,1950,461
O,D,1951,470
O,D,1952,492
O,D,1953,483
O,D,1954,423
O,D,1955,424
O,D,1956,395
O,D,1957,369
O,D,1958,336
O,D,1959,329
O,D,1960,306
O,D,1961,230
O,D,1962,206
O,D,1963,179
O,D,1964,170
O,D,1965,135
O,D,1966,130
O,D,1967,107
O,D,1968,112
O,D,1969,89
O,D,1970,89
O,D,1971,60
O,D,1972,56
O,D,1973,58
O,D,1974,44
O,D,1975,41
O,D,1976,36
O,D,1977,46
O,D,1978,35
O,D,1979,36
O,D,1980,45
O,D,1981,41
O,D,1982,30
O,D,1983,30
O,D,1984,34
O,D,1985,32
O,D,1986,27
O,D,1987,25
O,D,1988,23
O,D,1989,14
O,D,1990,15
O,D,1991,10
O,D,1992,19
O,D,1993,15
O,D,1994,15
O,D,1995,13
O,D,1996,7
O,D,1997,13
O,D,1998,10
O,D,1999,12
O,D,2000,11
O,D,2001,13
O,D,2002,10
O,D,2003,7
O,D,2004,7
O,D,2005,5
O,D,2006,6
O,D,2007,9
O,D,2008,7
O,D,2009,4
O,D,2010,6
O,D,2011,2
O,E,1800,0
O,E,1801,0
O,E,1802,0
O,E,1803,0
O,E,1804,0
O,E,1805,0
O,E,1806,0
O,E,1807,0
O,E,1808,0
O,E,1809,0
O,E,1810,0
O,E,1811,0
O,E,1812,0
O,E,1813,0
O,E,1814,0
O,E,1815,0
O,E,1816,0
O,E,1817,0
O,E,1818,0
O,E,1819,0
O,E,1820,0
O,E,1821,0
O,E,1822,0
O,E,1823,0
O,E,1824,0
O,E,1825,0
O,E,1826,0
O,E,1827,0
O,E,1828,0
O,E,1829,0
O,E,1830,0
O,E,1831,0
O,E,1832,0
O,E,1833,0
O,E,1834,0
O,E,1835,0
O,E,1836,0
O,E,1837,0
O,E,1838,0
O,E,1839,0
O,E,1840,0
O,E,1841,0
O,E,1842,0
O,E,1843,0
O,E,1844,0
O,E,1845,0
O,E,1846,0
O,E,1847,0
O,E,1848,0
O,E,1849,0
O,E,1850,0
O,E,1851,0
O,E,1852,0
O,E,1853,0
O,E,1854,0
O,E,1855,0
O,E,1856,0
O,E,1857,0
